shipment_id,warehouse_id,customer_id,crop_id,shipment_date,delivery_date,status,total_weight_kg,shipping_cost_thb,transport_mode,driver_name,vehicle_plate
SHP-007318,WH-005,CUS-0115,CRP-010,2023-04-24,2023-05-01,จัดส่งแล้ว,19618.13,39102.54,รถบรรทุก,ศิริ รุ่งโรจน์,ชช-5760 ชม
SHP-007319,WH-008,CUS-0057,CRP-001,2021-04-29,2021-05-10,จัดส่งแล้ว,8407.16,16558.91,เรือ,ลัดดา ชูชื่น,ชช-4115 ขก
SHP-007320,WH-013,CUS-0163,CRP-005,2025-01-03,2025-01-14,จัดส่งแล้ว,11656.48,24561.39,รถไฟ,ธวัช เจริญสุข,ชช-6898 ขก
SHP-007321,WH-009,CUS-0094,CRP-009,2024-02-23,2024-03-06,กำลังขนส่ง,3585.59,7735.63,รถบรรทุก,ปิยะ วงศ์งาม,งง-1974 กทม
SHP-007322,WH-009,CUS-0016,CRP-001,2021-12-13,2021-12-22,จัดส่งแล้ว,8926.51,21297.63,รถไฟ,ปิยะ มั่งมี,ชช-3489 สง
SHP-007323,WH-006,CUS-0062,CRP-014,2023-11-07,2023-11-19,จัดส่งแล้ว,10685.29,9812.05,รถบรรทุก,วิชัย มงคล,งง-9354 กทม
SHP-007324,WH-009,CUS-0037,CRP-008,2023-12-28,2024-01-04,จัดส่งแล้ว,13449.58,25364.56,รถบรรทุก,สมชาย มงคล,ขข-8338 ชม
SHP-007325,WH-011,CUS-0001,CRP-013,2021-12-12,2021-12-19,ยกเลิก,22203.18,47985.59,รถบรรทุก,ลัดดา วงศ์งาม,ขข-6236 ชม
SHP-007326,WH-012,CUS-0006,CRP-009,2024-12-24,2024-12-28,จัดส่งแล้ว,8581.93,8993.0,รถไฟ,ณรงค์ ดวงดี,กก-3030 กทม
SHP-007327,WH-012,CUS-0129,CRP-011,2025-08-30,2025-09-10,จัดส่งแล้ว,9926.12,11309.46,รถบรรทุก,นงลักษณ์ วงศ์งาม,ชช-2765 ชม
SHP-007328,WH-001,CUS-0129,CRP-005,2024-06-20,2024-06-21,จัดส่งแล้ว,14193.86,31343.94,รถไฟ,สุรศักดิ์ รุ่งโรจน์,ชช-6988 กทม
SHP-007329,WH-007,CUS-0128,CRP-012,2024-07-30,2024-08-01,จัดส่งแล้ว,21778.51,39832.4,รถบรรทุก,ปิยะ เกษตรดี,กก-7786 สข
SHP-007330,WH-001,CUS-0066,CRP-005,2023-09-21,2023-10-04,จัดส่งแล้ว,19176.52,11586.27,รถบรรทุก,ทองสุข รักษ์ดี,ชช-4060 ชม
SHP-007331,WH-001,CUS-0156,CRP-003,2021-09-23,2021-09-27,จัดส่งแล้ว,3261.27,5598.46,เรือ,จักรกฤษณ์ ดำรง,ชช-1649 กทม
SHP-007332,WH-004,CUS-0173,CRP-001,2021-11-16,2021-11-29,กำลังขนส่ง,25988.1,54201.47,รถบรรทุก,เกษม ดาวเรือง,ฉฉ-6493 กทม
SHP-007333,WH-008,CUS-0163,CRP-003,2024-02-13,,รอดำเนินการ,1950.96,2069.89,รถบรรทุก,สมหญิง ฤทธิ์ไกร,ฉฉ-3143 กทม
SHP-007334,WH-014,CUS-0074,CRP-014,2022-04-07,2022-04-13,กำลังขนส่ง,2851.56,1762.2,รถบรรทุก,อาทิตย์ พิมพา,ชช-8497 สข
SHP-007335,WH-001,CUS-0190,CRP-002,2024-12-29,2025-01-08,จัดส่งแล้ว,27666.11,31603.65,รถบรรทุก,ณรงค์ มงคล,ขข-7683 ชม
SHP-007336,WH-007,CUS-0071,CRP-010,2025-10-15,2025-10-25,จัดส่งแล้ว,7056.53,5253.33,เรือ,วิชัย สุขใจ,ฉฉ-3690 ชม
SHP-007337,WH-004,CUS-0011,CRP-004,2023-04-04,2023-04-07,กำลังขนส่ง,17909.69,20523.45,รถไฟ,มณีรัตน์ มงคล,ขข-9241 ขก
SHP-007338,WH-002,CUS-0031,CRP-006,2022-07-27,2022-08-01,จัดส่งแล้ว,13156.44,26488.4,รถบรรทุก,วิชัย ศรีสุข,กก-5216 ชม
SHP-007339,WH-011,CUS-0124,CRP-006,2025-10-17,2025-10-24,กำลังขนส่ง,20167.73,25069.37,รถบรรทุก,ปรียา เพชรดี,ชช-2831 กทม
SHP-007340,WH-015,CUS-0010,CRP-005,2022-11-21,2022-12-05,จัดส่งแล้ว,13900.92,33325.28,รถบรรทุก,สมบัติ ชูชื่น,ฉฉ-9179 กทม
SHP-007341,WH-013,CUS-0195,CRP-012,2022-09-23,2022-09-25,จัดส่งแล้ว,7133.09,15757.77,รถบรรทุก,พิชัย พันธ์ดี,ขข-6972 ขก
SHP-007342,WH-006,CUS-0113,CRP-008,2023-02-16,2023-02-28,กำลังขนส่ง,5086.82,7582.68,รถบรรทุก,ธนกร ฤทธิ์ไกร,งง-5668 ชม
SHP-007343,WH-007,CUS-0163,CRP-011,2021-05-27,2021-06-08,จัดส่งแล้ว,28234.44,61229.11,รถบรรทุก,สุชาติ โชคดี,ชช-2624 สง
SHP-007344,WH-002,CUS-0035,CRP-011,2022-04-04,2022-04-11,จัดส่งแล้ว,21613.2,31354.04,เรือ,ประสิทธิ์ เจริญสุข,ฉฉ-3130 ขก
SHP-007345,WH-012,CUS-0075,CRP-013,2025-05-02,2025-05-13,กำลังขนส่ง,21946.83,32168.95,รถบรรทุก,ธนกร พลัง,งง-3790 ขก
SHP-007346,WH-014,CUS-0197,CRP-008,2021-08-03,2021-08-04,จัดส่งแล้ว,6081.41,3276.35,รถบรรทุก,ปิยะ ดีงาม,ชช-4420 สง
SHP-007347,WH-010,CUS-0115,CRP-002,2025-02-28,2025-03-09,จัดส่งแล้ว,8031.83,4034.1,รถบรรทุก,นงลักษณ์ สมบูรณ์,กก-4104 ขก
SHP-007348,WH-010,CUS-0071,CRP-004,2021-01-13,2021-01-20,จัดส่งแล้ว,29015.74,41365.18,รถบรรทุก,สุรศักดิ์ แสงงาม,ฉฉ-2975 ชม
SHP-007349,WH-014,CUS-0032,CRP-013,2021-10-11,,รอดำเนินการ,25307.0,17200.26,รถบรรทุก,ประสิทธิ์ รักษ์ดี,กก-4549 ขก
SHP-007350,WH-014,CUS-0098,CRP-014,2024-04-16,,รอดำเนินการ,9882.49,8199.16,เรือ,อนันต์ ศรีสุข,ขข-4120 ชม
SHP-007351,WH-007,CUS-0105,CRP-013,2022-05-26,2022-06-09,จัดส่งแล้ว,2994.69,2123.35,รถบรรทุก,สุนิสา ดวงดี,ชช-3896 ชม
SHP-007352,WH-012,CUS-0115,CRP-015,2025-06-09,2025-06-21,จัดส่งแล้ว,16922.8,8772.53,รถบรรทุก,สุนิสา พิมพา,ชช-6592 ขก
SHP-007353,WH-007,CUS-0114,CRP-011,2022-06-24,2022-07-04,จัดส่งแล้ว,18123.08,42240.76,รถบรรทุก,กิตติ สีทอง,กก-8748 ขก
SHP-007354,WH-013,CUS-0161,CRP-009,2023-04-14,2023-04-20,ยกเลิก,612.14,463.6,เรือ,นภา บุญมา,ชช-4617 ขก
SHP-007355,WH-003,CUS-0117,CRP-008,2023-05-07,,รอดำเนินการ,28251.68,15410.82,รถบรรทุก,สมชาย รุ่งโรจน์,ฉฉ-8479 ชม
SHP-007356,WH-012,CUS-0060,CRP-013,2022-07-13,2022-07-22,จัดส่งแล้ว,4451.87,9993.9,รถบรรทุก,สมหญิง ดีงาม,กก-9430 ขก
SHP-007357,WH-004,CUS-0030,CRP-009,2023-07-16,2023-07-23,จัดส่งแล้ว,6876.29,7196.51,รถไฟ,สมชาย ใจดี,ขข-5996 สข
SHP-007358,WH-004,CUS-0145,CRP-008,2021-11-12,2021-11-22,กำลังขนส่ง,10203.14,9794.66,รถไฟ,กมลา ศรีสุข,กก-5089 สง
SHP-007359,WH-007,CUS-0047,CRP-003,2025-09-19,2025-10-03,กำลังขนส่ง,6626.98,11993.84,รถบรรทุก,นภา ทองแดง,ขข-4504 ชม
SHP-007360,WH-011,CUS-0138,CRP-015,2023-01-01,2023-01-05,จัดส่งแล้ว,17767.67,36805.98,รถบรรทุก,บุญมา พลัง,ชช-7065 กทม
SHP-007361,WH-011,CUS-0081,CRP-007,2021-04-05,2021-04-15,จัดส่งแล้ว,24136.93,32680.9,รถบรรทุก,มณีรัตน์ วงศ์งาม,ชช-4128 ชม
SHP-007362,WH-014,CUS-0087,CRP-009,2024-07-22,,รอดำเนินการ,19765.65,46519.4,เรือ,อนันต์ ทองแดง,กก-9016 สง
SHP-007363,WH-013,CUS-0093,CRP-004,2025-11-10,2025-11-22,กำลังขนส่ง,16830.89,33971.33,รถบรรทุก,วีระ สาระ,ขข-8590 ขก
SHP-007364,WH-010,CUS-0068,CRP-010,2022-12-28,2023-01-10,จัดส่งแล้ว,28436.89,57967.89,รถบรรทุก,ประสิทธิ์ โชคดี,กก-6341 ชม
SHP-007365,WH-001,CUS-0106,CRP-010,2025-07-10,2025-07-16,จัดส่งแล้ว,7425.86,16739.43,รถบรรทุก,สมบัติ เจริญสุข,งง-1894 สข
SHP-007366,WH-001,CUS-0098,CRP-005,2025-06-04,2025-06-11,กำลังขนส่ง,4009.77,3529.93,รถไฟ,วิชัย เจริญสุข,ชช-1322 สข
SHP-007367,WH-009,CUS-0068,CRP-010,2022-05-08,2022-05-17,จัดส่งแล้ว,20638.36,13676.71,รถบรรทุก,กมลา เพชรดี,ฉฉ-5348 ขก
SHP-007368,WH-007,CUS-0190,CRP-011,2021-04-24,2021-05-01,จัดส่งแล้ว,22041.76,36939.2,รถไฟ,วรากร สาระ,ฉฉ-1627 ขก
SHP-007369,WH-008,CUS-0027,CRP-010,2024-07-11,2024-07-23,จัดส่งแล้ว,19126.68,33661.76,รถบรรทุก,ปิยะ เกษตรดี,ชช-6442 กทม
SHP-007370,WH-013,CUS-0010,CRP-012,2023-10-11,2023-10-17,จัดส่งแล้ว,22393.15,17952.93,รถบรรทุก,ธวัช เจริญสุข,ชช-9391 สง
SHP-007371,WH-009,CUS-0043,CRP-001,2023-10-03,2023-10-10,กำลังขนส่ง,4383.56,8871.48,รถไฟ,สมหญิง ฤทธิ์ไกร,ฉฉ-5605 สง
SHP-007372,WH-014,CUS-0048,CRP-004,2025-06-26,2025-07-08,จัดส่งแล้ว,16204.27,34872.85,เรือ,ลัดดา ทองแดง,ฉฉ-7041 ชม
SHP-007373,WH-012,CUS-0081,CRP-012,2025-07-06,2025-07-14,จัดส่งแล้ว,29312.1,15316.89,เรือ,กมลา เจริญสุข,งง-7448 สข
SHP-007374,WH-005,CUS-0074,CRP-008,2025-09-13,2025-09-22,จัดส่งแล้ว,14839.06,32007.3,รถไฟ,ธวัช เจริญสุข,งง-3355 สข
SHP-007375,WH-015,CUS-0072,CRP-008,2024-02-24,2024-03-01,จัดส่งแล้ว,25483.05,14859.23,รถบรรทุก,บุญมา ทรัพย์มา,งง-9670 ขก
SHP-007376,WH-007,CUS-0104,CRP-001,2021-08-31,2021-09-09,จัดส่งแล้ว,4856.94,8118.08,รถบรรทุก,นิตยา ดำรง,งง-6815 กทม
SHP-007377,WH-014,CUS-0184,CRP-009,2023-01-14,,รอดำเนินการ,15555.54,14038.19,รถไฟ,สุรศักดิ์ มั่งมี,ชช-4734 สข
SHP-007378,WH-007,CUS-0089,CRP-005,2021-01-13,2021-01-23,จัดส่งแล้ว,28320.73,62429.23,เรือ,ธวัช พลัง,ขข-1418 สข
SHP-007379,WH-002,CUS-0140,CRP-004,2021-05-11,2021-05-23,กำลังขนส่ง,4618.12,2454.58,รถไฟ,พิชัย บุญมา,ฉฉ-2252 ขก
SHP-007380,WH-002,CUS-0080,CRP-007,2023-10-13,2023-10-24,จัดส่งแล้ว,28147.94,63290.97,รถไฟ,จันทร์ ฤทธิ์ไกร,กก-8215 ขก
SHP-007381,WH-006,CUS-0095,CRP-003,2022-11-16,2022-11-30,ยกเลิก,13151.18,10809.7,รถไฟ,วรากร ดวงดี,ฉฉ-5460 ชม
SHP-007382,WH-015,CUS-0139,CRP-009,2023-09-11,,รอดำเนินการ,22114.5,12152.1,เรือ,บุญมา ดาวเรือง,ขข-7668 สง
SHP-007383,WH-009,CUS-0001,CRP-014,2021-02-28,2021-03-05,จัดส่งแล้ว,4030.95,5992.55,รถบรรทุก,รัตนา ดีงาม,กก-2429 ขก
SHP-007384,WH-008,CUS-0083,CRP-001,2021-07-04,2021-07-11,จัดส่งแล้ว,19191.83,41162.9,รถบรรทุก,ปราณี เกษตรดี,งง-1405 สข
SHP-007385,WH-008,CUS-0041,CRP-015,2022-10-27,2022-11-06,จัดส่งแล้ว,3531.95,4933.87,รถบรรทุก,ทองสุข พิมพา,ฉฉ-3941 สง
SHP-007386,WH-005,CUS-0087,CRP-004,2023-03-24,2023-04-03,จัดส่งแล้ว,27478.2,30926.08,รถบรรทุก,ฉัตรชัย สมบูรณ์,ขข-9669 สง
SHP-007387,WH-003,CUS-0029,CRP-011,2025-03-06,,รอดำเนินการ,2494.46,2857.04,รถไฟ,ฉัตรชัย แสงงาม,งง-1741 สง
SHP-007388,WH-013,CUS-0090,CRP-008,2022-05-20,2022-05-24,จัดส่งแล้ว,28000.24,34924.55,รถบรรทุก,บุญมา รุ่งโรจน์,ฉฉ-2089 สข
SHP-007389,WH-008,CUS-0117,CRP-010,2025-03-04,2025-03-13,จัดส่งแล้ว,7724.86,8095.24,รถไฟ,วิชัย ฤทธิ์ไกร,งง-8649 ชม
SHP-007390,WH-013,CUS-0198,CRP-009,2021-06-16,2021-06-19,จัดส่งแล้ว,29816.35,69347.39,รถบรรทุก,ทองสุข แสงงาม,ฉฉ-7444 กทม
SHP-007391,WH-009,CUS-0115,CRP-012,2023-07-05,2023-07-06,จัดส่งแล้ว,2380.73,4878.2,รถบรรทุก,สมชาย รุ่งโรจน์,กก-7028 ขก
SHP-007392,WH-012,CUS-0198,CRP-009,2021-02-01,2021-02-03,จัดส่งแล้ว,13691.59,14486.06,รถบรรทุก,ฉัตรชัย สมบูรณ์,ฉฉ-7308 สง
SHP-007393,WH-008,CUS-0010,CRP-004,2024-07-20,2024-07-24,จัดส่งแล้ว,5536.68,7950.76,รถบรรทุก,สมบัติ มงคล,ฉฉ-6577 ขก
SHP-007394,WH-008,CUS-0187,CRP-013,2025-03-18,2025-03-19,กำลังขนส่ง,12638.27,18084.41,รถบรรทุก,บุญมา ทองดี,งง-6779 กทม
SHP-007395,WH-011,CUS-0061,CRP-014,2022-09-06,2022-09-08,จัดส่งแล้ว,7229.06,16275.18,รถบรรทุก,ปิยะ ฤทธิ์ไกร,กก-8857 สง
SHP-007396,WH-004,CUS-0130,CRP-013,2022-04-06,2022-04-08,จัดส่งแล้ว,11421.8,19201.03,รถบรรทุก,ปิยะ โชคดี,ขข-5984 สข
SHP-007397,WH-015,CUS-0011,CRP-010,2025-07-01,2025-07-14,กำลังขนส่ง,524.8,738.11,รถบรรทุก,ฉัตรชัย พิมพา,ฉฉ-7893 สข
SHP-007398,WH-007,CUS-0044,CRP-012,2021-08-31,2021-09-01,จัดส่งแล้ว,4388.17,5443.37,รถบรรทุก,ปิยะ แสงงาม,กก-9596 ขก
SHP-007399,WH-009,CUS-0054,CRP-013,2023-08-08,2023-08-20,จัดส่งแล้ว,28305.81,55966.4,รถบรรทุก,อนันต์ พลัง,กก-4344 กทม
SHP-007400,WH-001,CUS-0098,CRP-015,2021-09-18,2021-09-30,จัดส่งแล้ว,27526.02,61091.38,เรือ,มาลี รักษ์ดี,งง-5421 สข
SHP-007401,WH-011,CUS-0111,CRP-005,2023-07-07,2023-07-08,จัดส่งแล้ว,6075.39,10818.03,รถบรรทุก,ประสิทธิ์ มั่งมี,งง-4027 สง
SHP-007402,WH-013,CUS-0159,CRP-014,2024-02-17,2024-02-26,กำลังขนส่ง,16072.06,35019.09,รถไฟ,สมหญิง พิมพา,ชช-1994 สข
SHP-007403,WH-007,CUS-0183,CRP-005,2024-04-28,2024-05-11,จัดส่งแล้ว,29996.8,41164.07,รถบรรทุก,นฤมล ศรีสุข,ฉฉ-4121 กทม
SHP-007404,WH-011,CUS-0109,CRP-009,2024-01-25,2024-01-27,จัดส่งแล้ว,11535.89,21234.22,รถไฟ,สุนิสา ทองแดง,งง-6695 สง
SHP-007405,WH-007,CUS-0094,CRP-013,2022-12-04,2022-12-18,ยกเลิก,27871.07,54463.51,รถไฟ,บุญมา ศรีสุข,ชช-6961 ขก
SHP-007406,WH-002,CUS-0092,CRP-013,2022-09-07,2022-09-09,จัดส่งแล้ว,10186.12,11034.7,เรือ,อนันต์ พลัง,งง-1525 ขก
SHP-007407,WH-009,CUS-0018,CRP-014,2021-12-01,2021-12-02,กำลังขนส่ง,27756.85,14426.5,เรือ,ศิริ ศรีสุข,ฉฉ-5472 สง
SHP-007408,WH-006,CUS-0103,CRP-002,2021-02-14,2021-02-28,จัดส่งแล้ว,27890.51,44724.9,รถบรรทุก,ประสิทธิ์ ฤทธิ์ไกร,กก-2153 สง
SHP-007409,WH-013,CUS-0153,CRP-014,2023-07-04,2023-07-07,จัดส่งแล้ว,22939.37,25019.47,รถบรรทุก,ฉัตรชัย ทองแดง,งง-3442 กทม
SHP-007410,WH-002,CUS-0165,CRP-008,2025-04-27,,รอดำเนินการ,23492.43,18061.11,รถบรรทุก,ณรงค์ ฤทธิ์ไกร,งง-1425 ขก
SHP-007411,WH-015,CUS-0052,CRP-015,2024-05-08,,รอดำเนินการ,13168.08,27949.15,รถบรรทุก,วรากร วงศ์งาม,ขข-3877 สง
SHP-007412,WH-008,CUS-0166,CRP-008,2023-03-29,2023-04-08,จัดส่งแล้ว,24234.19,39726.94,รถบรรทุก,ลัดดา ชูชื่น,ขข-4863 สง
SHP-007413,WH-011,CUS-0075,CRP-013,2021-10-29,2021-11-09,จัดส่งแล้ว,6648.77,3400.13,เรือ,วรากร สุขใจ,กก-9580 ขก
SHP-007414,WH-010,CUS-0007,CRP-005,2021-12-21,2021-12-25,จัดส่งแล้ว,23352.12,39162.71,รถไฟ,ทองสุข มั่งมี,ขข-1976 กทม
SHP-007415,WH-010,CUS-0055,CRP-005,2023-04-09,2023-04-19,จัดส่งแล้ว,8496.81,14657.8,รถไฟ,ดวงดาว แสงงาม,งง-2145 สง
SHP-007416,WH-006,CUS-0078,CRP-014,2025-09-24,2025-10-08,จัดส่งแล้ว,10355.64,22550.71,รถไฟ,มณีรัตน์ โชคดี,กก-6206 สข
